customer_id,signup_date,snapshot_date,tenure_months,country,industry,company_size,subscription_plan,contract_type,monthly_revenue,auto_renew,monthly_logins,active_days_last_30,avg_session_minutes,feature_usage_score,days_since_last_login,usage_change_30d,support_tickets_last_90d,avg_resolution_hours,customer_satisfaction_score,failed_payments_last_6m,payment_method,churn_probability,churn,revenue_per_login,support_ticket_rate,engagement_ratio,is_inactive,is_declining_usage,is_low_satisfaction,is_payment_risk,is_non_renewing
CUST_007105,2025-01-11,2026-06-30,17,United Kingdom,Technology,Mid-Market,Business,Monthly,277.08,0,73,21,26.4,84.0,9,20.4,0,12.2,78.4,0,ACH,0.05,0,3.795616438356164,0.0,0.7,0,0,0,0,0
CUST_007106,2024-09-21,2026-06-30,21,United Kingdom,Manufacturing,Mid-Market,Pro,Monthly,99.65,1,25,12,21.0,52.2,18,19.0,0,29.4,73.3,0,ACH,0.05,0,3.986,0.0,0.4,1,0,0,0,0
CUST_007107,2025-09-08,2026-06-30,9,Germany,Healthcare,Small,Business,Annual,241.27,1,53,20,20.0,90.9,10,-12.6,0,25.5,79.6,1,ACH,0.13,0,4.5522641509433965,0.0,0.6666666666666666,0,1,0,1,0
CUST_007108,2023-11-11,2026-06-30,31,United States,Technology,Mid-Market,Business,Monthly,252.2,0,62,19,16.2,88.4,11,61.5,2,19.3,78.0,0,Credit Card,0.05,1,4.067741935483871,0.6666666666666666,0.6333333333333333,0,0,0,0,0
CUST_007109,2025-01-13,2026-06-30,17,United States,Manufacturing,Mid-Market,Business,Monthly,259.01,1,59,20,23.9,89.8,10,30.4,2,22.3,74.3,0,ACH,0.05,0,4.39,0.6666666666666666,0.6666666666666666,0,0,0,0,0
CUST_007110,2024-12-23,2026-06-30,18,United States,Manufacturing,Small,Basic,Annual,48.36,1,14,7,10.9,31.9,23,-21.8,4,37.8,51.4,0,Credit Card,0.42,1,3.454285714285714,1.3333333333333333,0.23333333333333334,1,1,1,0,0
CUST_007111,2026-03-22,2026-06-30,3,Canada,Healthcare,Small,Basic,Monthly,48.89,1,8,6,2.8,25.1,24,-14.1,3,22.1,66.8,1,ACH,0.3,0,6.11125,1.0,0.2,1,1,0,1,0
CUST_007112,2022-06-27,2026-06-30,48,Canada,Manufacturing,Enterprise,Enterprise,Annual,605.4,1,85,28,28.6,92.3,2,15.1,0,2.0,85.9,0,Credit Card,0.05,0,7.12235294117647,0.0,0.9333333333333333,0,0,0,0,0
CUST_007113,2021-10-19,2026-06-30,56,Germany,Technology,Small,Pro,Monthly,101.44,0,37,17,11.9,48.2,13,-9.5,3,19.3,69.6,0,ACH,0.1,0,2.7416216216216216,1.0,0.5666666666666667,0,1,0,0,0
CUST_007114,2023-12-19,2026-06-30,30,United States,Finance,Small,Basic,Monthly,49.33,1,25,13,2.0,34.7,17,-2.7,1,24.8,67.9,1,Credit Card,0.13,0,1.9731999999999998,0.3333333333333333,0.43333333333333335,1,1,0,1,0
CUST_007115,2023-10-12,2026-06-30,32,United Kingdom,Retail,Small,Pro,Monthly,100.04,0,35,14,16.6,44.7,16,34.6,6,21.7,65.5,0,Credit Card,0.1,0,2.8582857142857145,2.0,0.4666666666666667,1,0,0,0,0
CUST_007116,2021-11-12,2026-06-30,55,United States,Technology,Enterprise,Business,Monthly,256.92,1,60,19,19.4,72.0,11,23.0,0,34.3,71.5,1,ACH,0.13,0,4.282,0.0,0.6333333333333333,0,0,0,1,0
CUST_007117,2023-11-25,2026-06-30,31,United States,Healthcare,Small,Pro,Annual,102.8,0,29,14,13.5,66.6,16,-6.8,3,14.9,73.4,0,Credit Card,0.1,0,3.5448275862068965,1.0,0.4666666666666667,1,1,0,0,0
CUST_007118,2023-05-10,2026-06-30,37,Germany,Professional Services,Enterprise,Enterprise,Annual,584.17,1,90,23,30.3,94.2,7,-4.4,1,6.6,74.9,1,ACH,0.13,0,6.490777777777778,0.3333333333333333,0.7666666666666667,0,1,0,1,0
CUST_007119,2024-04-23,2026-06-30,26,United States,Professional Services,Mid-Market,Basic,Annual,44.5,1,15,4,2.2,26.7,26,-40.9,3,37.0,69.2,0,ACH,0.32,0,2.966666666666667,1.0,0.13333333333333333,1,1,0,0,0
CUST_007120,2023-11-20,2026-06-30,31,United States,Retail,Mid-Market,Business,Monthly,236.07,1,65,18,17.5,79.9,12,9.2,0,26.7,66.0,1,Wire Transfer,0.13,0,3.631846153846154,0.0,0.6,0,0,0,1,0
CUST_007121,2023-11-07,2026-06-30,31,United States,Retail,Small,Basic,Monthly,50.13,1,20,5,10.9,30.1,25,-42.7,3,31.8,60.2,0,Wire Transfer,0.32,1,2.5065,1.0,0.16666666666666666,1,1,0,0,0
CUST_007122,2022-12-02,2026-06-30,42,Germany,Professional Services,Small,Basic,Monthly,47.21,0,25,9,12.2,44.6,21,-20.7,5,19.2,55.6,0,Credit Card,0.42,0,1.8884,1.6666666666666667,0.3,1,1,1,0,0
CUST_007123,2023-06-12,2026-06-30,36,United States,Professional Services,Mid-Market,Enterprise,Annual,606.95,1,94,27,35.4,99.9,3,-24.1,1,8.6,78.4,1,Credit Card,0.23000000000000004,0,6.4569148936170215,0.3333333333333333,0.9,0,1,0,1,0
CUST_007124,2023-12-09,2026-06-30,30,India,Technology,Enterprise,Enterprise,Annual,597.29,1,98,19,30.8,97.4,11,20.7,0,8.5,77.5,0,Credit Card,0.05,0,6.094795918367346,0.0,0.6333333333333333,0,0,0,0,0
CUST_007125,2026-01-15,2026-06-30,5,India,Healthcare,Enterprise,Business,Annual,249.83,1,46,17,24.3,89.1,13,6.8,1,17.2,74.5,1,ACH,0.13,0,5.43108695652174,0.3333333333333333,0.5666666666666667,0,0,0,1,0
CUST_007126,2021-12-20,2026-06-30,54,Australia,Technology,Enterprise,Enterprise,Annual,613.72,1,95,26,30.4,90.6,4,12.2,0,10.4,83.5,1,Credit Card,0.13,0,6.46021052631579,0.0,0.8666666666666667,0,0,0,1,0
CUST_007127,2022-01-18,2026-06-30,53,United States,Technology,Mid-Market,Business,Monthly,263.82,0,67,20,25.5,90.9,10,-27.8,0,29.5,74.6,0,Credit Card,0.15000000000000002,0,3.9376119402985075,0.0,0.6666666666666666,0,1,0,0,0
CUST_007128,2025-07-04,2026-06-30,11,United Kingdom,Finance,Small,Pro,Monthly,98.92,0,35,13,11.4,59.1,17,26.0,4,27.2,59.9,1,Credit Card,0.28,0,2.8262857142857145,1.3333333333333333,0.43333333333333335,1,0,1,1,0
CUST_007129,2024-12-21,2026-06-30,18,United States,Retail,Small,Basic,Monthly,46.45,1,17,7,7.2,41.5,23,0.8,4,29.6,66.9,0,Credit Card,0.21999999999999997,0,2.7323529411764707,1.3333333333333333,0.23333333333333334,1,0,0,0,0
CUST_007130,2021-08-18,2026-06-30,58,India,Manufacturing,Small,Basic,Monthly,49.76,1,17,9,9.6,17.8,21,-25.2,1,30.3,70.2,1,ACH,0.35000000000000003,0,2.9270588235294115,0.3333333333333333,0.3,1,1,0,1,0
CUST_007131,2024-11-01,2026-06-30,19,Canada,Professional Services,Small,Basic,Annual,50.75,1,26,9,9.9,34.0,21,-8.3,4,20.8,66.9,1,Credit Card,0.3,0,1.9519230769230769,1.3333333333333333,0.3,1,1,0,1,0
CUST_007132,2022-06-04,2026-06-30,48,United States,Healthcare,Small,Business,Annual,220.94,1,43,16,17.0,73.1,14,35.3,0,9.3,80.5,0,Credit Card,0.05,0,5.138139534883721,0.0,0.5333333333333333,1,0,0,0,0
CUST_007133,2022-07-21,2026-06-30,47,United States,Healthcare,Small,Business,Annual,240.01,1,72,14,15.6,66.0,16,-14.6,1,28.9,71.7,1,Credit Card,0.13,0,3.333472222222222,0.3333333333333333,0.4666666666666667,1,1,0,1,0
CUST_007134,2022-03-08,2026-06-30,51,Australia,Technology,Small,Basic,Annual,49.07,1,20,7,6.3,27.6,23,7.0,1,27.5,64.7,0,ACH,0.16999999999999998,0,2.4535,0.3333333333333333,0.23333333333333334,1,0,0,0,0
CUST_007135,2026-05-03,2026-06-30,1,India,Technology,Small,Basic,Monthly,47.82,1,15,10,7.0,44.8,20,1.3,1,19.1,79.4,1,Credit Card,0.13,0,3.188,0.3333333333333333,0.3333333333333333,1,0,0,1,0
CUST_007136,2024-01-16,2026-06-30,29,Canada,Technology,Mid-Market,Pro,Monthly,99.67,1,38,12,17.3,60.3,18,-13.5,3,28.1,71.3,2,Credit Card,0.18,0,2.622894736842105,1.0,0.4,1,1,0,1,0
CUST_007137,2023-08-20,2026-06-30,34,Canada,Professional Services,Mid-Market,Pro,Monthly,95.91,0,37,20,7.7,60.7,10,11.4,1,31.3,70.6,1,ACH,0.13,0,2.592162162162162,0.3333333333333333,0.6666666666666666,0,0,0,1,0
CUST_007138,2022-04-20,2026-06-30,50,Germany,Technology,Mid-Market,Basic,Monthly,51.3,0,13,10,19.2,51.9,20,9.7,1,39.2,59.0,0,Wire Transfer,0.15000000000000002,0,3.946153846153846,0.3333333333333333,0.3333333333333333,1,0,1,0,0
CUST_007139,2025-04-24,2026-06-30,14,Australia,Manufacturing,Mid-Market,Business,Monthly,249.64,1,70,18,18.4,79.2,12,-2.5,0,18.0,79.5,1,Credit Card,0.13,0,3.5662857142857143,0.0,0.6,0,1,0,1,0
CUST_007140,2024-11-27,2026-06-30,19,Germany,Finance,Small,Basic,Monthly,44.59,0,19,2,3.4,46.3,28,-3.3,0,31.1,62.7,0,Credit Card,0.16999999999999998,0,2.3468421052631583,0.0,0.06666666666666667,1,1,0,0,0
CUST_007141,2025-07-13,2026-06-30,11,United States,Healthcare,Small,Basic,Monthly,50.79,1,14,10,4.5,37.6,20,-19.5,3,30.7,64.0,2,Wire Transfer,0.28,1,3.6278571428571427,1.0,0.3333333333333333,1,1,0,1,0
CUST_007142,2022-09-02,2026-06-30,45,United Kingdom,Professional Services,Small,Business,Annual,258.9,1,75,17,21.4,70.3,13,-32.0,2,17.7,76.9,0,Credit Card,0.15000000000000002,1,3.4519999999999995,0.6666666666666666,0.5666666666666667,0,1,0,0,0
CUST_007143,2021-07-04,2026-06-30,59,India,Professional Services,Small,Basic,Monthly,48.91,1,21,6,6.2,35.3,24,17.1,0,28.8,74.6,1,Wire Transfer,0.25,0,2.329047619047619,0.0,0.2,1,0,0,1,0
CUST_007144,2025-09-21,2026-06-30,9,United States,Technology,Mid-Market,Business,Annual,226.1,1,63,17,21.2,80.6,13,-13.4,0,8.4,77.4,0,Credit Card,0.05,0,3.588888888888889,0.0,0.5666666666666667,0,1,0,0,0
CUST_007145,2025-04-08,2026-06-30,14,United States,Professional Services,Mid-Market,Enterprise,Annual,626.01,0,105,21,28.3,79.6,9,9.4,0,7.8,77.1,0,Credit Card,0.05,0,5.962,0.0,0.7,0,0,0,0,0
CUST_007146,2024-11-26,2026-06-30,19,United States,Finance,Small,Pro,Monthly,93.94,1,35,12,16.4,57.2,18,6.7,2,22.7,62.1,0,Credit Card,0.05,0,2.6839999999999997,0.6666666666666666,0.4,1,0,0,0,0
CUST_007147,2022-01-17,2026-06-30,53,Canada,Manufacturing,Enterprise,Business,Monthly,244.5,1,68,18,21.5,79.1,12,2.2,1,9.3,74.4,0,Credit Card,0.05,0,3.5955882352941178,0.3333333333333333,0.6,0,0,0,0,0
CUST_007148,2024-03-22,2026-06-30,27,Australia,Technology,Small,Basic,Monthly,47.59,1,22,5,11.6,29.4,25,40.2,3,22.4,61.4,0,Credit Card,0.21999999999999997,0,2.1631818181818185,1.0,0.16666666666666666,1,0,0,0,0
CUST_007149,2025-01-10,2026-06-30,17,United States,Healthcare,Small,Pro,Annual,91.87,1,31,12,22.6,44.4,18,-26.5,1,19.3,65.1,0,Credit Card,0.15000000000000002,0,2.9635483870967745,0.3333333333333333,0.4,1,1,0,0,0
CUST_007150,2024-10-30,2026-06-30,19,United Kingdom,Manufacturing,Enterprise,Pro,Annual,99.03,1,33,19,14.4,59.4,11,-5.1,0,27.6,71.5,0,Wire Transfer,0.05,0,3.000909090909091,0.0,0.6333333333333333,0,1,0,0,0
CUST_007151,2023-06-23,2026-06-30,36,United States,Professional Services,Mid-Market,Business,Annual,251.52,1,55,22,17.8,76.0,8,-0.7,3,14.9,72.7,0,ACH,0.1,0,4.573090909090909,1.0,0.7333333333333333,0,1,0,0,0
CUST_007152,2024-07-06,2026-06-30,23,India,Professional Services,Mid-Market,Pro,Monthly,99.56,1,44,13,19.6,64.6,17,10.8,1,22.2,70.5,0,Credit Card,0.05,0,2.2627272727272727,0.3333333333333333,0.43333333333333335,1,0,0,0,0
CUST_007153,2025-09-21,2026-06-30,9,Australia,Finance,Mid-Market,Business,Annual,246.39,1,45,14,23.5,76.4,16,-2.4,1,15.0,68.7,1,Credit Card,0.13,0,5.475333333333333,0.3333333333333333,0.4666666666666667,1,1,0,1,0
CUST_007154,2022-05-20,2026-06-30,49,United Kingdom,Professional Services,Small,Basic,Monthly,47.17,1,19,9,9.5,17.7,21,-15.2,4,30.5,44.4,0,Credit Card,0.42,1,2.4826315789473683,1.3333333333333333,0.3,1,1,1,0,0
CUST_007155,2024-05-04,2026-06-30,25,Germany,Finance,Mid-Market,Pro,Annual,106.27,1,44,19,16.7,55.3,11,-28.4,2,22.5,77.8,0,ACH,0.15000000000000002,0,2.4152272727272726,0.6666666666666666,0.6333333333333333,0,1,0,0,0
CUST_007156,2025-02-25,2026-06-30,16,United States,Technology,Mid-Market,Business,Monthly,251.31,0,47,25,19.7,81.2,5,-6.4,1,15.0,76.6,0,Wire Transfer,0.05,0,5.347021276595744,0.3333333333333333,0.8333333333333334,0,1,0,0,0
CUST_007157,2022-11-01,2026-06-30,43,Australia,Technology,Small,Basic,Annual,46.71,1,18,7,15.3,24.5,23,-24.2,3,39.9,54.7,0,Credit Card,0.42,1,2.595,1.0,0.23333333333333334,1,1,1,0,0
CUST_007158,2022-10-02,2026-06-30,44,Germany,Technology,Small,Pro,Monthly,101.18,0,43,15,19.7,42.2,15,15.6,2,18.9,61.7,1,Wire Transfer,0.13,0,2.3530232558139534,0.6666666666666666,0.5,1,0,0,1,0
CUST_007159,2025-08-26,2026-06-30,10,United States,Technology,Enterprise,Enterprise,Annual,609.91,1,84,21,31.0,97.5,9,-27.9,0,11.1,79.7,0,ACH,0.15000000000000002,0,7.260833333333333,0.0,0.7,0,1,0,0,0
CUST_007160,2026-01-19,2026-06-30,5,India,Retail,Small,Pro,Monthly,102.05,0,36,14,14.7,63.9,16,4.3,2,21.6,70.9,0,ACH,0.05,0,2.834722222222222,0.6666666666666666,0.4666666666666667,1,0,0,0,0
CUST_007161,2026-03-11,2026-06-30,3,United States,Technology,Enterprise,Pro,Monthly,98.84,0,33,16,8.9,53.1,14,30.8,1,26.4,70.8,0,Credit Card,0.05,0,2.995151515151515,0.3333333333333333,0.5333333333333333,1,0,0,0,0
CUST_007162,2022-08-26,2026-06-30,46,United Kingdom,Retail,Small,Business,Annual,241.25,1,50,21,25.1,78.1,9,24.4,1,22.7,80.5,0,ACH,0.05,0,4.825,0.3333333333333333,0.7,0,0,0,0,0
CUST_007163,2023-05-04,2026-06-30,37,United States,Technology,Small,Basic,Annual,45.64,1,16,11,10.3,27.5,19,5.6,5,31.5,53.2,1,Credit Card,0.28,1,2.8525,1.6666666666666667,0.36666666666666664,1,0,1,1,0
CUST_007164,2022-07-10,2026-06-30,47,Germany,Manufacturing,Mid-Market,Pro,Annual,96.38,1,30,15,19.9,50.6,15,-3.1,0,23.0,73.8,0,Credit Card,0.05,0,3.2126666666666663,0.0,0.5,1,1,0,0,0
CUST_007165,2023-05-03,2026-06-30,37,United States,Finance,Mid-Market,Pro,Monthly,90.8,1,24,9,10.3,58.7,21,17.1,2,21.6,76.4,1,Credit Card,0.25,0,3.783333333333333,0.6666666666666666,0.3,1,0,0,1,0
CUST_007166,2024-06-09,2026-06-30,24,United States,Finance,Small,Pro,Monthly,100.49,1,45,12,15.3,56.6,18,34.0,1,23.9,65.2,0,Credit Card,0.05,0,2.233111111111111,0.3333333333333333,0.4,1,0,0,0,0
CUST_007167,2023-07-08,2026-06-30,35,Canada,Retail,Small,Basic,Monthly,45.06,0,20,10,9.0,38.1,20,-19.5,3,22.9,68.1,1,Credit Card,0.28,0,2.253,1.0,0.3333333333333333,1,1,0,1,0
CUST_007168,2022-11-12,2026-06-30,43,India,Professional Services,Small,Basic,Monthly,48.13,0,16,3,2.5,38.9,27,-28.0,2,33.6,64.5,0,Credit Card,0.27,0,3.008125,0.6666666666666666,0.1,1,1,0,0,0
CUST_007169,2024-06-15,2026-06-30,24,United States,Professional Services,Mid-Market,Pro,Monthly,102.61,0,31,14,10.0,73.8,16,-21.0,2,32.2,70.2,0,Credit Card,0.15000000000000002,0,3.31,0.6666666666666666,0.4666666666666667,1,1,0,0,0
CUST_007170,2021-12-01,2026-06-30,54,United Kingdom,Finance,Small,Basic,Monthly,48.41,1,15,6,11.1,12.0,24,-10.1,3,48.2,55.2,0,Wire Transfer,0.32,0,3.227333333333333,1.0,0.2,1,1,1,0,0
CUST_007171,2021-12-29,2026-06-30,54,Canada,Professional Services,Small,Pro,Monthly,98.71,1,29,10,26.4,60.2,20,-4.8,1,27.3,69.2,0,Credit Card,0.05,1,3.4037931034482756,0.3333333333333333,0.3333333333333333,1,1,0,0,0
CUST_007172,2022-06-24,2026-06-30,48,Australia,Retail,Small,Basic,Monthly,50.09,0,16,10,15.1,30.6,20,35.0,3,21.1,59.0,0,Credit Card,0.2,1,3.130625,1.0,0.3333333333333333,1,0,1,0,0
CUST_007173,2021-07-15,2026-06-30,59,United States,Professional Services,Small,Basic,Monthly,50.26,1,13,5,2.7,28.4,25,3.8,2,37.4,64.7,0,Credit Card,0.16999999999999998,0,3.866153846153846,0.6666666666666666,0.16666666666666666,1,0,0,0,0
CUST_007174,2024-06-30,2026-06-30,23,United Kingdom,Technology,Small,Basic,Monthly,51.54,0,21,14,10.8,38.4,16,-9.0,0,29.8,72.6,0,Credit Card,0.05,0,2.454285714285714,0.0,0.4666666666666667,1,1,0,0,0
CUST_007175,2025-11-08,2026-06-30,7,India,Technology,Small,Business,Annual,256.01,1,41,19,19.1,77.1,11,33.5,1,19.4,82.7,0,Wire Transfer,0.05,0,6.244146341463415,0.3333333333333333,0.6333333333333333,0,0,0,0,0
CUST_007176,2024-01-13,2026-06-30,29,United States,Technology,Mid-Market,Pro,Monthly,100.77,1,36,17,18.6,61.4,13,-2.9,1,21.9,71.5,0,Credit Card,0.05,0,2.7991666666666664,0.3333333333333333,0.5666666666666667,0,1,0,0,0
CUST_007177,2022-10-01,2026-06-30,44,Canada,Manufacturing,Enterprise,Business,Annual,224.58,1,51,25,22.5,76.0,5,17.9,0,23.9,73.9,0,Credit Card,0.05,0,4.403529411764706,0.0,0.8333333333333334,0,0,0,0,0
CUST_007178,2022-08-02,2026-06-30,46,India,Technology,Small,Basic,Monthly,49.59,1,22,8,7.5,28.2,22,-18.5,3,26.8,66.1,0,Wire Transfer,0.32,1,2.2540909090909094,1.0,0.26666666666666666,1,1,0,0,0
CUST_007179,2024-07-03,2026-06-30,23,United States,Technology,Small,Business,Annual,269.65,1,58,20,25.3,65.1,10,25.1,0,16.8,78.6,0,Credit Card,0.05,0,4.649137931034482,0.0,0.6666666666666666,0,0,0,0,0
CUST_007180,2024-12-22,2026-06-30,18,United States,Retail,Enterprise,Enterprise,Annual,618.39,0,95,27,30.2,87.4,3,-4.2,1,5.8,85.1,0,Wire Transfer,0.05,0,6.509368421052631,0.3333333333333333,0.9,0,1,0,0,0
CUST_007181,2024-03-23,2026-06-30,27,United States,Professional Services,Small,Basic,Monthly,51.38,1,14,12,11.0,40.7,18,-5.7,2,28.7,58.8,0,Credit Card,0.15000000000000002,0,3.6700000000000004,0.6666666666666666,0.4,1,1,1,0,0
CUST_007182,2022-06-19,2026-06-30,48,Australia,Retail,Small,Basic,Monthly,47.35,1,24,8,10.0,42.9,22,-36.5,1,32.5,69.2,0,ACH,0.27,0,1.9729166666666667,0.3333333333333333,0.26666666666666666,1,1,0,0,0
CUST_007183,2026-02-12,2026-06-30,4,India,Manufacturing,Mid-Market,Business,Monthly,248.14,1,47,17,22.0,61.0,13,-11.8,0,21.4,74.4,0,Credit Card,0.05,0,5.279574468085106,0.0,0.5666666666666667,0,1,0,0,0
CUST_007184,2024-10-20,2026-06-30,20,United Kingdom,Technology,Small,Basic,Monthly,50.38,1,14,3,10.4,33.0,27,-26.7,4,32.1,56.2,0,Wire Transfer,0.42,0,3.5985714285714288,1.3333333333333333,0.1,1,1,1,0,0
CUST_007185,2025-04-14,2026-06-30,14,United Kingdom,Professional Services,Small,Pro,Annual,101.19,1,28,15,21.3,52.5,15,3.7,1,16.4,67.8,0,Wire Transfer,0.05,0,3.613928571428571,0.3333333333333333,0.5,1,0,0,0,0
CUST_007186,2022-06-15,2026-06-30,48,United States,Technology,Enterprise,Business,Annual,258.84,1,59,16,25.6,77.4,14,-19.9,0,10.2,77.8,0,ACH,0.15000000000000002,0,4.3871186440677965,0.0,0.5333333333333333,1,1,0,0,0
CUST_007187,2024-02-08,2026-06-30,28,United States,Finance,Mid-Market,Pro,Monthly,93.39,1,35,16,20.7,49.6,14,-33.6,0,27.2,71.8,0,Credit Card,0.15000000000000002,0,2.668285714285714,0.0,0.5333333333333333,1,1,0,0,0
CUST_007188,2025-12-27,2026-06-30,6,United States,Healthcare,Mid-Market,Business,Monthly,239.13,0,47,23,13.9,63.0,7,11.7,0,30.0,63.1,0,Credit Card,0.05,0,5.087872340425532,0.0,0.7666666666666667,0,0,0,0,0
CUST_007189,2025-02-16,2026-06-30,16,United States,Technology,Small,Basic,Monthly,45.83,1,12,9,11.7,32.0,21,-15.0,3,26.8,66.2,0,Wire Transfer,0.32,0,3.8191666666666664,1.0,0.3,1,1,0,0,0
CUST_007190,2026-03-13,2026-06-30,3,United States,Retail,Small,Basic,Monthly,49.63,0,12,7,5.8,44.8,23,-16.0,1,34.1,70.0,0,ACH,0.27,0,4.135833333333333,0.3333333333333333,0.23333333333333334,1,1,0,0,0
CUST_007191,2024-01-29,2026-06-30,29,United Kingdom,Retail,Enterprise,Business,Annual,246.67,1,45,21,22.7,58.0,9,50.9,1,17.4,74.6,0,ACH,0.05,0,5.4815555555555555,0.3333333333333333,0.7,0,0,0,0,0
CUST_007192,2021-07-06,2026-06-30,59,United States,Technology,Enterprise,Enterprise,Annual,593.17,1,79,25,34.7,82.6,5,-13.0,0,15.5,85.6,0,Credit Card,0.05,0,7.508481012658227,0.0,0.8333333333333334,0,1,0,0,0
CUST_007193,2023-08-17,2026-06-30,34,United States,Technology,Mid-Market,Business,Annual,240.53,1,77,19,17.7,74.0,11,19.8,0,18.6,73.9,0,Credit Card,0.05,0,3.1237662337662337,0.0,0.6333333333333333,0,0,0,0,0
CUST_007194,2022-02-21,2026-06-30,52,United States,Technology,Small,Pro,Monthly,94.82,1,35,12,16.9,50.2,18,-24.1,1,24.8,71.1,1,Credit Card,0.23000000000000004,0,2.709142857142857,0.3333333333333333,0.4,1,1,0,1,0
CUST_007195,2022-10-07,2026-06-30,44,United States,Technology,Mid-Market,Business,Annual,249.02,1,53,20,19.8,65.8,10,5.8,1,15.2,79.9,0,ACH,0.05,1,4.698490566037736,0.3333333333333333,0.6666666666666666,0,0,0,0,0
CUST_007196,2022-01-28,2026-06-30,53,United States,Professional Services,Small,Basic,Monthly,51.71,0,16,8,14.0,29.3,22,11.9,6,30.0,54.8,0,Credit Card,0.32,0,3.231875,2.0,0.26666666666666666,1,0,1,0,0
CUST_007197,2024-11-19,2026-06-30,19,United States,Retail,Mid-Market,Pro,Annual,106.76,1,24,17,16.9,57.5,13,-36.2,1,25.4,72.3,0,ACH,0.15000000000000002,0,4.448333333333333,0.3333333333333333,0.5666666666666667,0,1,0,0,0
CUST_007198,2021-09-27,2026-06-30,57,United States,Technology,Mid-Market,Basic,Monthly,52.85,0,10,9,8.7,36.9,21,-26.7,1,25.6,71.7,0,Credit Card,0.27,0,5.285,0.3333333333333333,0.3,1,1,0,0,0
CUST_007199,2025-03-29,2026-06-30,15,United Kingdom,Technology,Small,Basic,Monthly,47.85,0,13,4,9.0,41.9,26,23.8,0,33.6,71.8,0,ACH,0.16999999999999998,0,3.680769230769231,0.0,0.13333333333333333,1,0,0,0,0
CUST_007200,2024-04-05,2026-06-30,26,Germany,Manufacturing,Small,Pro,Monthly,93.14,0,26,15,17.1,60.0,15,-8.5,2,22.0,66.6,0,ACH,0.05,0,3.582307692307692,0.6666666666666666,0.5,1,1,0,0,0
CUST_007201,2023-01-25,2026-06-30,41,India,Manufacturing,Mid-Market,Basic,Monthly,51.17,0,22,8,16.9,23.9,22,1.4,1,44.7,65.6,0,Credit Card,0.16999999999999998,0,2.325909090909091,0.3333333333333333,0.26666666666666666,1,0,0,0,0
CUST_007202,2025-01-02,2026-06-30,17,Germany,Professional Services,Enterprise,Enterprise,Annual,637.17,1,118,25,31.1,96.3,5,21.4,0,16.7,87.2,0,Wire Transfer,0.05,0,5.399745762711864,0.0,0.8333333333333334,0,0,0,0,0
CUST_007203,2025-02-11,2026-06-30,16,United Kingdom,Technology,Small,Basic,Annual,50.02,1,22,7,12.0,40.4,23,26.0,1,34.6,68.2,1,Credit Card,0.25,0,2.273636363636364,0.3333333333333333,0.23333333333333334,1,0,0,1,0
CUST_007204,2025-10-10,2026-06-30,8,India,Healthcare,Small,Pro,Annual,98.89,1,29,14,19.9,51.0,16,-12.6,5,22.6,62.6,1,Wire Transfer,0.18,0,3.41,1.6666666666666667,0.4666666666666667,1,1,0,1,0
CUST_007205,2026-05-24,2026-06-30,1,Canada,Technology,Mid-Market,Business,Monthly,241.2,0,60,24,21.3,84.9,6,-0.5,0,21.1,77.8,0,Credit Card,0.05,0,4.02,0.0,0.8,0,1,0,0,0
CUST_007206,2023-12-14,2026-06-30,30,United Kingdom,Manufacturing,Small,Pro,Annual,102.0,1,38,12,12.1,49.9,18,-10.6,2,26.8,67.8,0,Credit Card,0.05,0,2.6842105263157894,0.6666666666666666,0.4,1,1,0,0,0
CUST_007207,2021-07-25,2026-06-30,59,Canada,Healthcare,Small,Basic,Monthly,50.41,1,19,6,10.4,43.5,24,-4.1,1,21.4,69.8,3,ACH,0.25,0,2.6531578947368417,0.3333333333333333,0.2,1,1,0,1,0
CUST_007208,2025-05-02,2026-06-30,13,United States,Retail,Small,Business,Annual,252.52,1,74,17,25.7,79.8,13,-12.7,0,19.5,83.0,0,Credit Card,0.05,0,3.4124324324324324,0.0,0.5666666666666667,0,1,0,0,0
CUST_007209,2024-04-01,2026-06-30,26,United States,Technology,Small,Pro,Annual,93.52,1,26,10,15.7,53.6,20,-8.6,0,34.8,64.4,0,Credit Card,0.05,0,3.5969230769230767,0.0,0.3333333333333333,1,1,0,0,0
CUST_007210,2021-10-25,2026-06-30,56,United States,Manufacturing,Small,Pro,Annual,94.08,1,36,15,11.8,47.0,15,39.6,1,14.6,77.1,0,Credit Card,0.05,0,2.6133333333333333,0.3333333333333333,0.5,1,0,0,0,0
CUST_007211,2022-08-14,2026-06-30,46,Australia,Technology,Enterprise,Enterprise,Annual,596.19,1,89,28,32.7,87.4,2,-10.6,1,20.2,62.3,1,Credit Card,0.13,1,6.698764044943821,0.3333333333333333,0.9333333333333333,0,1,0,1,0
CUST_007212,2026-05-24,2026-06-30,1,United States,Professional Services,Mid-Market,Pro,Annual,104.16,1,32,12,23.1,49.6,18,-54.1,0,30.7,64.9,0,ACH,0.15000000000000002,0,3.255,0.0,0.4,1,1,0,0,0
CUST_007213,2023-12-15,2026-06-30,30,Germany,Technology,Small,Pro,Monthly,103.5,1,24,15,16.2,69.5,15,-5.4,1,17.9,75.1,0,Credit Card,0.05,0,4.3125,0.3333333333333333,0.5,1,1,0,0,0
